text,anger,fear,joy,sadness
my alarm clock was ringing this morning n my flatmate knocked on my door and asked if i set anything on fire or if i'm burning alive :) :):),0.354,0.417,0.0,0.0
"my boyfriend once forcibly stopped all of my anxiety coping methods at once (holding me, forcing my hands down that kinda stuff) and I --",0.0,0.74,0.0,0.0
my haters are like crickets. they chirp all day but when I walk past them they shut the fuck up.- @DritaDavanzo (my idol),0.0,0.0,0.208,0.0
my husband lost Â£800 when he booked an apartment through @Airbnb that didn't exist... @AirbnbHelp didn't care  #airbnbnightmare,0.0,0.7,0.0,0.0
my husband lost Â£800 when he booked an apartment through @Airbnb that didn't exist... @AirbnbHelp didn't care #nightmare #airbnbnightmare,0.0,0.708,0.0,0.0
my life in one word is depressing,0.0,0.0,0.0,0.917
my mom cut my phone off and I'm so furious ðŸ¤—,0.75,0.0,0.0,0.0
my mom recorded nightmare before Christmas for me ðŸ˜ðŸ˜ðŸ˜ I LOVE IT ðŸ’•,0.0,0.14,0.0,0.0
my momma irritate me asking all these questions like gone ðŸ˜¤,0.417,0.0,0.0,0.0
"my school photo is honestly horrid, i look so ewðŸ˜…",0.0,0.438,0.0,0.0
my wasp sting is so itchy,0.356,0.0,0.0,0.0
"myself that despite the absolute delight my children and I would feel having a kitten in our home, the misery my husband would feel is more.",0.0,0.0,0.327,0.0
nadia bully me and ill expose you,0.0,0.438,0.0,0.0
need to sta dating again.I m bored #redheadteen #boldandbeautiful #lost #500aday single men dating Schkeuditz,0.0,0.0,0.0,0.312
never #make a decision when you are .. #angry &gt;_&lt; .... and never make a #promis when you are #happy :) :*,0.521,0.0,0.0,0.0
never afraid to start over,0.0,0.304,0.0,0.0
new tires &amp; an alarm system on my car. fwm now!,0.0,0.271,0.0,0.0
noah fence but i want a harley quinn or blake lively layout,0.0,0.0,0.207,0.0
not only was that the worst @EGX that's I've attended but worth one of the worst cons I've been to in the last 5 years ,0.0,0.438,0.0,0.0
not only was that the worst @EGX that's I've attended but worth one of the worst cons I've been to in the last 5 years #terrible,0.0,0.583,0.0,0.0
not to be That Personâ„¢ but i get bitter seeing some ravi stans,0.542,0.0,0.0,0.0
now playing yung fav song ni chavs #sober ðŸ˜‚,0.0,0.0,0.0,0.229
"now that I have my future planned out, I feel so much happier #goals #life  #igotthis #yay",0.0,0.0,0.792,0.0
"now that I have my future planned out, I feel so much happier #goals #life #happy #igotthis #yay",0.0,0.0,0.875,0.0
np rum rage,0.417,0.0,0.0,0.0
oh these old things on my face? nah they're not tears from school related anger and frustration nope never,0.479,0.0,0.0,0.0
oh yay old scientist builds himself a robot assistant and makes it look like a hot naked woman nothing alarming here,0.0,0.3,0.0,0.0
"ok, ok.. I know.. my last tweet was ",0.0,0.208,0.0,0.0
"ok, ok.. I know.. my last tweet was #terrible",0.0,0.271,0.0,0.0
okay i AHVE to start mob psycho 100 today. if i dont im going to fight myself,0.0,0.562,0.0,0.0
omg i just heard my dads alarm go off have i really been up all this time,0.0,0.479,0.0,0.0
one ep of despair arc made me happy but and then i'm going back to future arc and i'm upset again.,0.0,0.0,0.0,0.729
one month til someone's bday and i think it's time to flaunt that I got them something pretty awesome ,0.143,0.0,0.0,0.0
one month til someone's bday and i think it's time to flaunt that I got them something pretty awesome #revenge,0.435,0.0,0.0,0.0
one of the main things im doing w/ 13c is filling in the void of my empty bitter heart by making everything how i wanted it to be growing up,0.333,0.0,0.0,0.0
only time I am ever cheering for you Johnny,0.0,0.0,0.34,0.0
onus is on Pakistan' : @MEAIndia after #Uri #terror attack,0.0,0.583,0.0,0.0
onus is on Pakistan' : MEAIndia after #Uri #terror attack,0.0,0.708,0.0,0.0
ordered my vacation bathing suits. one less thing to fret about.,0.188,0.0,0.0,0.312
penny dreadful just cleaved off a fraction of my heart,0.0,0.0,0.0,0.521
petrify  me in the fossil type of way,0.0,0.458,0.0,0.0
pray for my boy huff,0.208,0.0,0.0,0.0
pressure does burst pipes ðŸ˜­,0.479,0.0,0.0,0.0
procrasting is fun until im an hour away from the time its due and i still havent finished so i have a panic attack,0.0,0.92,0.0,0.0
promise of restoration to the nation of israel...'everywhere you look blessing '..barns/wine overflow.Everything beautiful  #do_u_see,0.0,0.0,0.56,0.0
promise of restoration to the nation of israel...'everywhere you look blessing '..barns/wine overflow.Everything beautiful #joyful #do_u_see,0.0,0.0,0.5,0.0
r U scared to present in front of the class? severe anxiety... whats That r u sad sometimes?? go get ur depression checked out IMEDIATELY!!!,0.0,0.812,0.0,0.0
remember when glee did a take me or leave me cover but it was between two girls who werent even friends why did that do that,0.0,0.0,0.167,0.0
remember when that guy got #angry that i kept saying gary sanchez was the best baseball player in the world... lmao,0.417,0.0,0.0,0.0
"repentance, and trusting in Christ. It is lowly and painful, but it is also joyous, peaceful, and absolutely glorious. (2/2)",0.0,0.0,0.479,0.0
rose incense are the best thing I've ever bought,0.125,0.0,0.0,0.0
schneiderlin taking his revenge for the 2 fouls,0.396,0.0,0.0,0.0
searching for what pro and academic writers have to say about #writing #anxiety and #writersblock,0.0,0.729,0.0,0.0
second day on the job and i already got a 45 dollar tip from a dude whose was constantly twitching his eye LOLOLOL ,0.0,0.0,0.812,0.0
second day on the job and i already got a 45 dollar tip from a dude whose was constantly twitching his eye LOLOLOL #cheering,0.0,0.0,0.854,0.0
"seek to conduct attacks against Israel, intended to provoke a reaction that would further inflame feeling within the Islamic worldâ€. â€¢",0.562,0.0,0.0,0.0
shake fries,0.0,0.181,0.0,0.0
she gone make me wanna start that new shit today ðŸ˜‚ðŸ˜­,0.0,0.458,0.0,0.0
she's always so insensitive whenever i grieve idgi,0.0,0.0,0.0,0.583
should I #start posting #photos?,0.0,0.146,0.0,0.0
"significantly, with a #bitter smile, 'let me",0.479,0.0,0.0,0.0
smiling through the stress :) :) :) :) :) :) :( :( :( :( :( :( :(,0.0,0.0,0.28,0.0
snap music kept me from running into traffic 2005-2007.,0.333,0.0,0.0,0.0
snap: hiAleshia ðŸ˜ƒ,0.208,0.0,0.0,0.0
so I picked up my phone!!!' #shocking ðŸ˜³,0.0,0.542,0.0,0.0
so ef whichever butt wipe pulled the fire alarm in davis bc I was sound asleep #pissed  #upset #tired #sad #tired #hangry ######,0.771,0.0,0.0,0.0
so ef whichever butt wipe pulled the fire alarm in davis bc I was sound asleep #pissed #angry #upset #tired #sad #tired #hangry ######,0.896,0.0,0.0,0.0
"so fucking sad when the person you love doesn't try fighting for your happiness, when you'd do anything for them.",0.0,0.0,0.0,0.771
so gutted i dropped one of my earrings down the sink at school,0.0,0.0,0.0,0.667
so lost i'm faded,0.0,0.0,0.0,0.729
some people leave toilets in fucking grim states,0.0,0.0,0.0,0.42
someone come to fright world w meðŸ¤—ðŸ¤—,0.0,0.458,0.0,0.0
sorry Main twitter im in depress,0.0,0.0,0.0,0.833
sorry im so #bitter i just. i either want a pure ur or literally any card from the sets i like but every time i draw for the sets i like&gt;,0.562,0.0,0.0,0.0
sparkling or still? #terribledebatequestions,0.0,0.0,0.146,0.0
srry my feelings offend u ðŸ¤—,0.354,0.0,0.0,0.0
"stg I been in pine bluff all morning and to piss me off even more, my damn shoes came in as a size 4!!!!!! I KNOW I SAID 6ðŸ™„ðŸ™„ðŸ™„ðŸ™„ FML",0.0,0.0,0.0,0.583
still shaking though ðŸ™ƒ,0.0,0.688,0.0,0.0
straight people are canoodling on the quad and I'm ,0.417,0.0,0.0,0.0
straight people are canoodling on the quad and I'm #offended,0.648,0.0,0.0,0.0
streets of rage 2 was hard to find for a while and then Itunes stepped in and the guys doing the vinyl \nmade it so simple,0.458,0.0,0.0,0.0
"sure, ohio state is terrible, ohio is awful, etc, etc\n\nthese feelings began with the toldeo war \n\nso, maybe don't campaign there?",0.0,0.5,0.0,0.0
talk about a mood pickup i went from depressed to elated so fast,0.0,0.0,0.56,0.0
testing ,0.25,0.0,0.0,0.0
testing #angry,0.667,0.0,0.0,0.0
tfw you're en-route to your future :) !! @HUCJIR i'm coming for ya! #openhouse #futurecantor  #NYCletsgo,0.0,0.0,0.56,0.0
tfw you're en-route to your future :) !! @HUCJIR i'm coming for ya! #openhouse #futurecantor #exhilarating #NYCletsgo,0.0,0.0,0.657,0.0
"thank you for your concern, computer, but my last name isn't misspelled, it's just weird",0.0,0.354,0.0,0.0
the 1975 are playing antichrist why won't @sundarakarma play hustle it's an outrage,0.417,0.0,0.0,0.0
the bee sting still suck i feel sick,0.479,0.0,0.0,0.0
the ending of how I met your mother is dreadful,0.0,0.333,0.0,0.417
the fact everyone is selling their kanye tickets or are buying them for less than $50 is unbelievably hilarious to me,0.0,0.0,0.646,0.0
the girl sitting in front of me is chewing her gum like a cow &amp; im ready to snap ðŸ¤—,0.646,0.0,0.0,0.0
"the grave of a beat, a bravehearted cave lover, cage lover, sage #lover who made #soup of you, twisted to spoony #melancholy, spikes, spices",0.0,0.0,0.0,0.375
"the outrage has passed and has been replaced by a mute, fatalistic acceptance of the current situation.  #fatalism",0.562,0.0,0.0,0.0
the prospect of getting choked out by a hot daddy tonight is sorta cheering me up but I also kinda just wanna watch the new AHS episode lol,0.0,0.0,0.383,0.0
the rappers who stayed true to the game is rich.,0.0,0.0,0.0,0.208
the teams that face Barca and Bayern after a defeat are the ones who face the wrath,0.458,0.0,0.0,0.0
the thought of you gets me through my day. the thought of your smile never fails at making me smile ðŸ’š,0.0,0.0,0.854,0.0
"the waitress recognised me from last time i was in there moping, after my interview haha",0.0,0.0,0.0,0.5
there are #serious #chinks in #Indiaâ€™s #armour'\n#protein\n#malnutrition\n#feedingIndia\n#skillingIndia\n#cognitive #deficit\n@Abhijit_Iyer,0.0,0.0,0.0,0.354
thereâ€™s shaytan in this room wallahi its been dark all the time now the lamp is on!! omg shaytan,0.0,0.0,0.0,0.333
these confident bitches should scare you the most,0.0,0.479,0.0,0.0
these grown ass lil boys yeah i can't take them serious.,0.0,0.0,0.0,0.235
theÂ LordÂ turn his face toward you and give you peace. Numbers 6:26 #truth #trust #promise #calm #justice #great #mighty #protected ,0.0,0.0,0.354,0.0
theÂ LordÂ turn his face toward you and give you peace. Numbers 6:26 #truth #trust #promise #calm #justice #great #mighty #protected #delight,0.0,0.0,0.542,0.0
think they re dating guys #nervous #bodybuilding #with #Follow4Follow megaphone xxx number Nierstein,0.0,0.481,0.0,0.0
this Mac update has me some kind of apprehensive.,0.0,0.646,0.0,0.0
today has been terrible but tonight will end better because I get to see Malik â¤ï¸,0.0,0.333,0.0,0.0
"tomorrow will be the last episode of despair arc, so much shit is gonna happen i'm not emotionally prepared...",0.0,0.0,0.0,0.729
"tones - \n: 1/2 of my favourite chris pine stans. i love tones more than anything, mt sweet summer child i will attack anyone who hurts her",0.0,0.0,0.0,0.271
ugh!! this is the worst!! i didn't read at all this whole first month of school and i have a unit test on friday!!! awe man!!,0.0,0.646,0.0,0.0
untypical kinda Friday #dull,0.0,0.0,0.0,0.542
we shiver in the pause between words \nabandonment still fresh upon the tips of our tongues,0.0,0.625,0.0,0.0
went to Pet Supplies Plus tonight but @neitzkeamara was not working I feel #lost and #confused,0.0,0.0,0.0,0.458
were sat in my sat room cloved watchin Manchester Unide @ManUtd v Norffampton do you fink but @WayneRooney is still goal fret at iced level,0.0,0.0,0.0,0.375
what happened to breezy,0.0,0.0,0.36,0.0
when people hit on me i try to shake them off by talking about how i hide from communism,0.0,0.604,0.0,0.0
when you find out the initiative isn't even a thing ðŸ˜§ ,0.312,0.0,0.0,0.0
when you find out the initiative isn't even a thing ðŸ˜§ #revenge,0.542,0.0,0.0,0.0
whenever I put 'I wanna be adored' on my brother alwayss sings 'I wanna be a dog' instead just to irritate me,0.415,0.0,0.0,0.0
whenever i pout i just want Adrian to appear and tell me to stop pouting or else,0.0,0.0,0.0,0.583
where broken hearted lovers do cry away their gloom,0.0,0.0,0.0,0.708
which always leads to the kind of hilarity average people will never experience - especially during breakups.,0.0,0.0,0.312,0.0
why are people so angry toward veggie burgers at in n out wtf,0.458,0.0,0.0,0.0
why are people so offended by kendall he ends photo shoot like seriously shut the fuck up,0.833,0.0,0.0,0.0
why do i have such a thing for dark curly hAIR,0.0,0.0,0.0,0.196
will i ever get the nerve to quit the restaurant ??? find out tonite on glee!,0.0,0.0,0.396,0.0
wonder if at any point #BobMarley ever actually became #afraid of just how #high he'd gotten. :o #420,0.0,0.271,0.0,0.0
wow almost all the T-Mobile stores in San Diego are out of Note7 replacements #sadness I need to get mine replaced,0.0,0.0,0.0,0.688
wow if i need to start over on SIF im prob gonna just die,0.0,0.667,0.0,0.0
ya boy gets mad tired of pine trees,0.0,0.0,0.0,0.292
yesterday i finished watching penny dreadful and from all the beautiful things i saw one question remains: were the writers HIM's fans?,0.0,0.354,0.0,0.0
you are an angry glass of vodka,0.375,0.0,0.0,0.0
you come running back to me saying how much you miss me then cower away when we acc try a friendship ðŸ‘ðŸ¼,0.0,0.521,0.0,0.0
you know cyran still hasn't done makeup based on jeongguk's tiddy like i suggested and i'm ,0.375,0.0,0.0,0.0
you know cyran still hasn't done makeup based on jeongguk's tiddy like i suggested and i'm #offended,0.479,0.0,0.0,0.0
"you make my heart shake, bend and break.'",0.0,0.473,0.0,0.0
you never call me when your sober,0.0,0.0,0.0,0.562
"{Strong hands moving to firmly grope each of @WhimsicallyWild's thighs, squeezing as her digging nails extract a growl from me.}",0.354,0.0,0.0,0.0
| At home sick... ðŸŽ¼The bluesðŸŽ¼ won't cure it so I need ideas ðŸŽ¸ðŸ˜­ | #sorethroat #sick #blues #music #fallweather #carletonuniversity #ottawa,0.0,0.0,0.0,0.833
â˜ŠFocusing primarily on the person youâ€™re talking to rather than yourself and the impression youâ€™re making lessens social anxiety.,0.0,0.458,0.0,0.0
"â€¢Days!'\nHe was itching for a fight..itching for the exhilaration of battle, of almost getting defeated, the adrenaline pumpingâ€¢\n@RojinHitto",0.0,0.0,0.36,0.0
â€¢My brother grabbed me in a aggressive manner and as always @ImpetuousFiend threw tantrums like a kid only knowing how to express himself--,0.625,0.0,0.0,0.0
